4,108,0,0,0
4,113,0,0,0
4.1,1,1,-251.179,0
4.1,1,0,0,0
4.1,178,1,-46.7786,0
4.2,16,1,-351.07,0
4.2,10,1,-186.309,0
4.2,7,1,-3.99252,0
4.2,342,0,0,0
4.2,433,0,0,0
4.2,543,0,0,0
4.2,6,1,-190.172,0
4.3,173,1,-1250.75,0
4.3,10,1,-518.176,0
4.3,10,1,-395.345,0
4.3,10,1,-47.6975,0
4.3,266,1,-7.52633,0
4.3,78,0,0,0
4.3,89,0,0,0
4.3,93,0,0,0
4.3,216,0,0,0
4.3,330,0,0,0
4.3,615,0,0,0
4.4,147,1,-1388.59,0
4.4,112,1,-359.054,0
4.4,10,1,-302.68,0
4.4,10,1,-199.244,0
4.4,10,1,-64.3871,0
4.4,167,1,-3.08088,0
4.4,5,1,-0.614029,0
4.4,30,0,0,1
4.4,95,0,0,0
4.4,108,0,0,0
4.4,159,0,0,0
4.4,219,0,0,0
4.4,9,1,-180.694,0
4.5,123,1,-1812.52,0
4.5,109,1,-1251.4,0
4.5,25,1,-998.747,0
4.5,34,1,-698.967,0
4.5,10,1,-493.622,0
4.5,98,1,-451.508,0
4.5,226,1,-118.83,0
4.5,26,1,-13.6139,0
4.5,105,1,-5.95278,0
4.5,10,1,-5.33865,0
4.5,33,0,0,1
4.5,94,0,0,0
4.5,97,0,0,0
4.5,99,0,0,0
4.5,99,0,0,0
4.5,101,0,0,0
4.5,104,0,0,0
4.5,109,0,0,0
4.5,109,0,0,0
4.5,120,0,0,0
4.5,132,0,0,0
4.5,151,0,0,0
4.5,158,0,0,0
4.5,201,0,0,0
4.5,216,0,0,0
4.5,232,0,0,0
4.6,10,1,-2492.43,0
4.6,10,1,-1729.43,0
4.6,10,1,-1673.5,0
4.6,117,1,-1491.83,0
4.6,106,1,-1378.98,0
4.6,17,1,-1285.38,0
4.6,14,1,-1219.22,0
4.6,104,1,-1217.19,0
4.6,10,1,-873.896,0
4.6,10,1,-664.687,0
4.6,10,1,-457.145,0
4.6,65,1,-146.018,0
4.6,10,1,-120.287,0
4.6,10,1,-26.1486,0
4.6,7,1,-13.7355,1
4.6,211,1,-7.07072,0
4.6,81,1,-5.05142,0
4.6,69,1,-0.77967,0
4.6,78,0,0,0
4.6,95,0,0,0
4.6,99,0,0,0
4.6,100,0,0,0
4.6,109,0,0,0
4.6,116,0,0,0
4.6,197,0,0,0
4.6,204,0,0,0
4.6,361,0,0,0
4.6,392,0,0,0
4.6,468,0,0,0
4.7,10,1,-2280.55,0
4.7,10,1,-1484.03,0
4.7,121,1,-944.684,0
4.7,10,1,-841.422,0
4.7,23,1,-541.445,0
4.7,10,1,-303.213,0
4.7,96,1,-74.1538,0
4.7,57,1,-47.2977,0
4.7,56,1,-34.063,0
4.7,214,1,-15.405,0
4.7,77,0,0,0
4.7,88,0,0,0
4.7,94,0,0,0
4.7,107,0,0,0
4.7,113,0,0,0
4.7,120,0,0,0
4.7,123,0,0,0
4.7,164,0,0,0
4.7,166,0,0,0
4.7,168,0,0,0
4.7,171,0,0,0
4.7,541,0,0,0
4.7,547,0,0,0
4.7,9,0,0,0
4.7,32,0,0,0
4.8,116,1,-771.063,0
4.8,10,1,-745.261,0
4.8,10,1,-502.16,0
4.8,10,1,-439.121,0
4.8,10,1,-271.406,0
4.8,95,1,-243.721,0
4.8,10,1,-208.216,0
4.8,10,1,-202.652,0
4.8,157,1,-83.8347,0
4.8,56,1,-7.80801,0
4.8,44,1,-7.72911,0
4.8,14,1,-0.763872,0
4.8,17,1,-0.533019,0
4.8,75,0,0,0
4.8,76,0,0,0
4.8,90,0,0,0
4.8,94,0,0,0
4.8,95,0,0,0
4.8,102,0,0,0
4.8,108,0,0,0
4.8,109,0,0,0
4.8,110,0,0,0
4.8,113,0,0,0
4.8,117,0,0,0
4.8,117,0,0,0
4.8,120,0,0,0
4.8,120,0,0,0
4.8,9,0,0,0
4.9,120,1,-618.774,0
4.9,10,1,-512.632,0
4.9,10,1,-497.106,0
4.9,10,1,-409.1,0
4.9,36,1,-336.34,0
4.9,10,1,-234.926,0
4.9,10,1,-199.166,0
4.9,10,1,-172.858,0
4.9,10,1,-125.532,0
4.9,10,1,-81.0621,0
4.9,5,1,-29.6303,0
4.9,113,1,-18.0405,0
4.9,70,0,0,0
4.9,77,0,0,0
4.9,95,0,0,0
4.9,116,0,0,0
4.9,497,0,0,0
5,10,1,-1596.51,0
5,184,1,-1279.7,0
5,10,1,-866.417,0
5,10,1,-437.268,0
5,10,1,-414.135,0
5,113,1,-341.723,0
5,110,1,-291.742,0
5,101,1,-219.353,0
5,20,1,-88.2783,0
5,106,1,-42.9653,0
5,10,1,-28.1627,0
5,87,1,-10.8246,0
5,81,0,0,0
5,86,0,0,0
5,87,0,0,0
5,107,0,0,0
5,131,0,0,0
5,140,0,0,0
5,144,0,0,0
5,169,0,0,0
5,194,0,0,0
5,203,0,0,0
5,208,0,0,0
5,238,0,0,0
5,315,0,0,0
5,186,0,0,0
5,315,0,0,0
5,513,0,0,0
5,210,0,0,0
5,560,0,0,0
5,593,0,0,0
5,188,0,0,0
5,190,0,0,0
5,98,0,0,0
5.1,90,1,-294.766,0
5.1,95,1,-228.839,0
5.1,92,1,-156.492,0
5.1,78,1,-125.075,0
5.1,7,0,0,1
5.1,23,0,0,1
5.1,179,0,0,0
5.1,162,0,0,0
5.1,279,0,0,0
5.1,448,0,0,0
5.1,244,0,0,0
5.1,584,0,0,0
5.1,373,0,0,0
5.1,405,0,0,0
5.1,9,0,0,0
5.2,404,1,-1314.77,0
5.2,90,1,-1292.94,0
5.2,202,1,-1266.37,0
5.2,99,1,-1244.3,0
5.2,168,0,0,0
5.2,179,0,0,0
5.2,199,0,0,0
5.2,564,0,0,0
5.2,257,0,0,0
5.2,177,0,0,0
5.2,568,0,0,0
5.2,589,0,0,0
5.2,246,0,0,0
5.2,20,0,0,0
5.3,114,1,-1442.01,0
5.3,188,1,-1278.43,0
5.3,118,1,-291.742,0
5.3,11,0,0,1
5.3,27,0,0,1
5.3,33,0,0,1
5.3,473,0,0,0
5.3,355,0,0,0
5.3,461,0,0,0
5.3,612,0,0,0
5.3,602,0,0,0
5.3,595,0,0,0
5.3,9,1,-111.236,0
5.4,29,1,-0.507286,1
5.4,53,1,-0.240818,1
5.4,249,0,0,0
5.4,196,0,0,0
5.4,168,0,0,0
5.4,550,0,0,0
5.4,559,0,0,0
5.4,246,0,0,0
5.4,615,0,0,0
5.4,161,0,0,0
5.4,579,0,0,0
5.4,25,0,0,0
5.5,155,1,-636.145,0
5.5,166,1,-606.97,0
5.5,82,1,-402.353,0
5.5,29,0,0,1
5.5,41,0,0,1
5.5,33,0,0,1
5.5,411,0,0,0
5.5,181,0,0,0
5.5,266,0,0,0
5.6,183,0,0,0
5.6,612,0,0,0
5.6,204,0,0,0
5.6,210,0,0,0
5.6,258,0,0,0
5.6,590,0,0,0
5.6,566,0,0,0
5.7,39,0,0,1
5.7,33,0,0,1
5.7,8,0,0,1
5.7,33,0,0,1
5.7,33,0,0,1
5.7,596,0,0,0
5.7,201,0,0,0
5.7,153,0,0,0
5.7,256,0,0,0
5.8,90,1,-1377.62,0
5.8,113,1,-223.369,0
5.8,33,0,0,1
5.8,12,0,0,1
5.8,405,0,0,0
5.8,502,0,0,0
5.8,473,0,0,0
5.8,558,0,0,0
5.8,523,0,0,0
5.8,11,1,-97.8699,0
5.9,118,1,-373.808,0
5.9,150,0,0,1
5.9,26,0,0,1
5.9,545,0,0,0
5.9,440,0,0,0
5.9,534,0,0,0
5.9,549,0,0,0
6,223,1,-1263.45,0
6,29,1,-3.8602,1
6,29,1,-0.586128,1
6,33,0,0,1
6,27,0,0,1
6,60,0,0,1
6,21,0,0,1
6,33,0,0,1
6,475,0,0,0
6,182,0,0,0
6,424,0,0,0
6,513,0,0,0
6,156,0,0,0
6,157,0,0,0
6,162,0,0,0
6,173,0,0,0
6,182,0,0,0
6,185,0,0,0
6,210,0,0,0
6,251,0,0,0
6,268,0,0,0
6,268,0,0,0
6,370,0,0,0
6,395,0,0,0
6,424,0,0,0
6,513,0,0,0
6,535,0,0,0
6,546,0,0,0
6,582,0,0,0
6,603,0,0,0
6.1,212,1,-1281.34,0
6.1,534,1,-320.329,0
6.1,571,1,-280.085,0
6.1,5,1,-11.1088,1
6.1,33,1,-5.0564,1
6.1,10,1,-0.90984,1
6.1,30,0,0,1
6.1,17,0,0,1
6.1,10,0,0,1
6.1,20,0,0,1
6.1,10,0,0,1
6.1,10,0,0,1
6.1,100,0,0,1
6.1,182,0,0,0
6.1,339,0,0,0
6.1,354,0,0,0
6.1,432,0,0,0
6.1,433,0,0,0
6.1,483,0,0,0
6.1,571,0,0,0
6.1,615,0,0,0
6.1,632,0,0,0
6.1,657,0,0,0
6.2,191,1,-1269.84,0
6.2,16,0,0,1
6.2,15,0,0,1
6.2,10,0,0,1
6.2,5,0,0,1
6.2,33,0,0,1
6.2,184,0,0,0
6.2,185,0,0,0
6.2,193,0,0,0
6.2,203,0,0,0
6.2,217,0,0,0
6.2,228,0,0,0
6.2,249,0,0,0
6.2,331,0,0,0
6.2,356,0,0,0
6.2,375,0,0,0
6.2,403,0,0,0
6.2,498,0,0,0
6.2,516,0,0,0
6.2,541,0,0,0
6.3,204,1,-1283.37,0
6.3,156,1,-778.518,0
6.3,550,1,-143.908,0
6.3,33,0,0,1
6.3,20,0,0,1
6.3,40,0,0,1
6.3,10,0,0,1
6.3,11,0,0,1
6.3,13,0,0,1
6.3,14,0,0,1
6.3,11,0,0,1
6.3,18,0,0,1
6.3,171,0,0,0
6.3,195,0,0,0
6.3,215,0,0,0
6.3,453,0,0,0
6.3,486,0,0,0
6.3,494,0,0,0
6.3,556,0,0,0
6.3,580,0,0,0
6.3,631,0,0,0
6.4,33,1,-11.4577,1
6.4,29,1,-9.74001,1
6.4,20,0,0,1
6.4,20,0,0,1
6.4,30,0,0,1
6.4,10,0,0,1
6.4,22,0,0,1
6.4,13,0,0,1
6.4,14,0,0,1
6.4,13,0,0,1
6.4,40,0,0,1
6.4,10,0,0,1
6.4,33,0,0,1
6.4,10,0,0,1
6.4,33,0,0,1
6.4,185,0,0,0
6.4,187,0,0,0
6.4,200,0,0,0
6.4,359,0,0,0
6.4,419,0,0,0
6.4,541,0,0,0
6.4,565,0,0,0
6.4,585,0,0,0
6.4,617,0,0,0
6.5,10,1,-12.859,1
6.5,33,0,0,1
6.5,16,0,0,1
6.5,15,0,0,1
6.5,20,0,0,1
6.5,40,0,0,1
6.5,10,0,0,1
6.5,41,0,0,1
6.5,10,0,0,1
6.5,10,0,0,1
6.5,10,0,0,1
6.5,21,0,0,1
6.5,25,0,0,1
6.5,24,0,0,1
6.5,17,0,0,1
6.5,11,0,0,1
6.5,150,0,0,1
6.5,33,0,0,1
6.5,480,0,0,0
6.5,543,0,0,0
6.5,591,0,0,0
6.5,16,1,-450.732,0
6.6,210,1,-1284.7,0
6.6,578,1,-332.49,0
6.6,29,1,-30.77,1
6.6,26,1,-0.560606,1
6.6,20,0,0,1
6.6,80,0,0,1
6.6,60,0,0,1
6.6,38,0,0,1
6.6,6,0,0,1
6.6,33,0,0,1
6.6,26,0,0,1
6.6,26,0,0,1
6.6,10,0,0,1
6.6,10,0,0,1
6.6,28,0,0,1
6.6,10,0,0,1
6.6,100,0,0,1
6.6,33,0,0,1
6.6,20,0,0,1
6.6,35,0,0,1
6.6,33,0,0,1
6.6,153,0,0,0
6.6,429,0,0,0
6.6,537,0,0,0
6.6,545,0,0,0
6.7,18,1,-20.6557,1
6.7,49,1,-13.8734,1
6.7,20,1,-7.90884,1
6.7,30,1,-3.60299,1
6.7,33,1,-0.206988,1
6.7,10,0,0,1
6.7,20,0,0,1
6.7,30,0,0,1
6.7,14,0,0,1
6.7,2,0,0,1
6.7,43,0,0,1
6.7,33,0,0,1
6.7,48,0,0,1
6.7,54,0,0,1
6.7,20,0,0,1
6.7,22,0,0,1
6.7,17,0,0,1
6.7,19,0,0,1
6.7,39,0,0,1
6.7,8,0,0,1
6.7,21,0,0,1
6.7,20,0,0,1
6.7,20,0,0,1
6.7,23,0,0,1
6.7,12,0,0,1
6.7,12,0,0,1
6.7,14,0,0,1
6.7,48,0,0,1
6.7,171,0,0,0
6.7,174,0,0,0
6.7,193,0,0,0
6.7,195,0,0,0
6.7,198,0,0,0
6.7,216,0,0,0
6.7,361,0,0,0
6.7,501,0,0,0
6.7,536,0,0,0
6.7,602,0,0,0
6.7,629,0,0,0
6.8,570,1,-165.379,0
6.8,33,1,-3.18453,1
6.8,40,0,0,1
6.8,33,0,0,1
6.8,17,0,0,1
6.8,40,0,0,1
6.8,40,0,0,1
6.8,15,0,0,1
6.8,33,0,0,1
6.8,46,0,0,1
6.8,33,0,0,1
6.8,53,0,0,1
6.8,17,0,0,1
6.8,23,0,0,1
6.8,20,0,0,1
6.8,14,0,0,1
6.8,12,0,0,1
6.8,25,0,0,1
6.8,15,0,0,1
6.8,28,0,0,1
6.8,32,0,0,1
6.8,50,0,0,1
6.8,93,0,0,1
6.8,35,0,0,1
6.8,207,0,0,0
6.8,289,0,0,0
6.9,136,1,-318.683,0
6.9,33,1,-37.5736,1
6.9,13,1,-14.0231,1
6.9,18,1,-9.50025,1
6.9,10,1,-9.09374,1
6.9,11,1,-7.39299,1
6.9,13,1,-7.2278,1
6.9,19,1,-5.43243,1
6.9,22,1,-0.252876,1
6.9,35,0,0,1
6.9,10,0,0,1
6.9,10,0,0,1
6.9,12,0,0,1
6.9,12,0,0,1
6.9,60,0,0,1
6.9,30,0,0,1
6.9,44,0,0,1
6.9,17,0,0,1
6.9,10,0,0,1
6.9,48,0,0,1
6.9,10,0,0,1
6.9,10,0,0,1
6.9,28,0,0,1
6.9,22,0,0,1
6.9,10,0,0,1
6.9,12,0,0,1
6.9,20,0,0,1
6.9,29,0,0,1
6.9,10,0,0,1
6.9,11,0,0,1
6.9,21,0,0,1
6.9,17,0,0,1
6.9,33,0,0,1
6.9,24,0,0,1
6.9,202,0,0,0
6.9,225,0,0,0
6.9,400,0,0,0
6.9,419,0,0,0
7,100,1,-129.608,1
7,40,1,-50.5179,1
7,70,1,-9.90167,1
7,20,1,-6.13698,1
7,27,1,-0.379435,1
7,50,0,0,1
7,20,0,0,1
7,33,0,0,1
7,25,0,0,1
7,40,0,0,1
7,33,0,0,1
7,5,0,0,1
7,10,0,0,1
7,50,0,0,1
7,33,0,0,1
7,20,0,0,1
7,80,0,0,1
7,60,0,0,1
7,13,0,0,1
7,34,0,0,1
7,34,0,0,1
7,15,0,0,1
7,41,0,0,1
7,44,0,0,1
7,46,0,0,1
7,25,0,0,1
7,22,0,0,1
7,29,0,0,1
7,34,0,0,1
7,20,0,0,1
7,10,0,0,1
7,10,0,0,1
7,39,0,0,1
7,11,0,0,1
7,10,0,0,1
7,23,0,0,1
7,28,0,0,1
7,23,0,0,1
7,21,0,0,1
7,10,0,0,1
7,10,0,0,1
7,70,0,0,1
7,12,0,0,1
7,70,0,0,1
7,33,0,0,1
7,15,0,0,1
7,33,0,0,1
7,33,0,0,1
7,25,0,0,1
7,154,0,0,0
7,164,0,0,0
7,172,0,0,0
7,172,0,0,0
7,409,0,0,0
7.1,63,1,-39.2393,1
7.1,11,1,-27.832,1
7.1,33,1,-0.627135,1
7.1,42,1,-0.552795,1
7.1,40,1,-0.449743,1
7.1,30,0,0,1
7.1,40,0,0,1
7.1,20,0,0,1
7.1,20,0,0,1
7.1,20,0,0,1
7.1,33,0,0,1
7.1,30,0,0,1
7.1,48,0,0,1
7.1,30,0,0,1
7.1,9,0,0,1
7.1,10,0,0,1
7.1,50,0,0,1
7.1,40,0,0,1
7.1,11,0,0,1
7.1,32,0,0,1
7.1,28,0,0,1
7.1,21,0,0,1
7.1,33,0,0,1
7.1,10,0,0,1
7.1,34,0,0,1
7.1,25,0,0,1
7.1,32,0,0,1
7.1,26,0,0,1
7.1,16,0,0,1
7.1,19,0,0,1
7.1,31,0,0,1
7.1,35,0,0,1
7.2,33,1,-56.0198,1
7.2,24,1,-36.2158,1
7.2,20,1,-27.9952,1
7.2,37,1,-13.4209,1
7.2,15,1,-5.6941,1
7.2,33,0,0,1
7.2,10,0,0,1
7.2,40,0,0,1
7.2,25,0,0,1
7.2,23,0,0,1
7.2,15,0,0,1
7.2,44,0,0,1
7.2,7,0,0,1
7.2,27,0,0,1
7.2,65,0,0,1
7.2,10,0,0,1
7.2,37,0,0,1
7.2,44,0,0,1
7.2,10,0,0,1
7.2,23,0,0,1
7.2,21,0,0,1
7.2,21,0,0,1
7.2,14,0,0,1
7.2,10,0,0,1
7.2,36,0,0,1
7.2,35,0,0,1
7.2,22,0,0,1
7.2,25,0,0,1
7.2,31,0,0,1
7.2,10,0,0,1
7.2,90,0,0,1
7.2,22,0,0,1
7.2,50,0,0,1
7.2,35,0,0,1
7.2,10,0,0,1
7.2,628,0,0,0
7.3,60,1,-57.6989,1
7.3,28,1,-16.5441,1
7.3,23,1,-3.05826,1
7.3,36,1,-2.07861,1
7.3,70,0,0,1
7.3,40,0,0,1
7.3,10,0,0,1
7.3,20,0,0,1
7.3,21,0,0,1
7.3,33,0,0,1
7.3,47,0,0,1
7.3,40,0,0,1
7.3,51,0,0,1
7.3,16,0,0,1
7.3,33,0,0,1
7.3,33,0,0,1
7.3,24,0,0,1
7.3,33,0,0,1
7.3,35,0,0,1
7.3,30,0,0,1
7.3,10,0,0,1
7.3,16,0,0,1
7.3,52,0,0,1
7.3,28,0,0,1
7.3,24,0,0,1
7.3,40,0,0,1
7.3,33,0,0,1
7.3,33,0,0,1
7.3,45,0,0,1
7.3,40,0,0,1
7.3,378,0,0,0
7.3,608,0,0,0
7.4,23,1,-32.656,1
7.4,20,1,-29.0528,1
7.4,33,0,0,1
7.4,33,0,0,1
7.4,33,0,0,1
7.4,15,0,0,1
7.4,10,0,0,1
7.4,60,0,0,1
7.4,30,0,0,1
7.4,56,0,0,1
7.4,66,0,0,1
7.4,55,0,0,1
7.4,48,0,0,1
7.4,21,0,0,1
7.4,10,0,0,1
7.4,10,0,0,1
7.4,156,0,0,1
7.4,36,0,0,1
7.4,14,0,0,1
7.4,33,0,0,1
7.4,35,0,0,1
7.4,17,0,0,1
7.4,29,0,0,1
7.5,210,1,-1263.45,0
7.5,35,1,-110.398,1
7.5,33,1,-81.9698,1
7.5,80,1,-65.3277,1
7.5,5,1,-62.3712,1
7.5,33,1,-62.1882,1
7.5,43,1,-36.2997,1
7.5,50,1,-29.0528,1
7.5,60,1,-14.3551,1
7.5,42,1,-7.61766,1
7.5,65,1,-2.02211,1
7.5,80,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,80,0,0,1
7.5,10,0,0,1
7.5,15,0,0,1
7.5,60,0,0,1
7.5,20,0,0,1
7.5,40,0,0,1
7.5,30,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,11,0,0,1
7.5,71,0,0,1
7.5,10,0,0,1
7.5,33,0,0,1
7.5,33,0,0,1
7.5,31,0,0,1
7.5,24,0,0,1
7.5,10,0,0,1
7.5,81,0,0,1
7.5,35,0,0,1
7.5,32,0,0,1
7.5,10,0,0,1
7.5,31,0,0,1
7.5,40,0,0,1
7.5,130,0,0,1
7.5,5,0,0,1
7.5,592,0,0,0
7.5,628,0,0,0
7.6,62,1,-36.6786,1
7.6,49,1,-34.2963,1
7.6,10,1,-20.8375,1
7.6,25,1,-18.2447,1
7.6,45,1,-16.9251,1
7.6,31,1,-8.38585,1
7.6,35,1,-6.66338,1
7.6,13,1,-3.76753,1
7.6,40,1,-3.23282,1
7.6,35,1,-1.49389,1
7.6,12,0,0,1
7.6,50,0,0,1
7.6,60,0,0,1
7.6,35,0,0,1
7.6,30,0,0,1
7.6,55,0,0,1
7.6,60,0,0,1
7.6,74,0,0,1
7.6,6,0,0,1
7.6,20,0,0,1
7.6,25,0,0,1
7.6,73,0,0,1
7.6,50,0,0,1
7.6,33,0,0,1
7.6,19,0,0,1
7.6,33,0,0,1
7.6,33,0,0,1
7.6,36,0,0,1
7.6,26,0,0,1
7.6,13,0,0,1
7.6,17,0,0,1
7.6,34,0,0,1
7.6,45,0,0,1
7.6,17,0,0,1
7.6,28,0,0,1
7.6,29,0,0,1
7.6,48,0,0,1
7.6,610,0,0,0
7.6,301,0,0,0
7.7,35,1,-133.243,1
7.7,33,1,-75.5987,1
7.7,40,1,-34.1511,1
7.7,35,1,-19.9213,1
7.7,15,1,-10.9111,1
7.7,14,1,-0.119586,1
7.7,20,0,0,1
7.7,60,0,0,1
7.7,60,0,0,1
7.7,40,0,0,1
7.7,30,0,0,1
7.7,51,0,0,1
7.7,48,0,0,1
7.7,33,0,0,1
7.7,44,0,0,1
7.7,24,0,0,1
7.7,25,0,0,1
7.7,10,0,0,1
7.7,40,0,0,1
7.7,17,0,0,1
7.7,20,0,0,1
7.7,30,0,0,1
7.7,33,0,0,1
7.7,33,0,0,1
7.7,167,0,0,1
7.7,34,0,0,1
7.7,60,0,0,1
7.7,60,0,0,1
7.8,30,1,-106.18,1
7.8,58,1,-23.2255,1
7.8,21,1,-5.83165,1
7.8,33,1,-5.05323,1
7.8,34,1,-1.68125,1
7.8,23,1,-1.63162,1
7.8,20,1,-1.44951,1
7.8,12,1,-0.0849733,1
7.8,60,0,0,1
7.8,33,0,0,1
7.8,33,0,0,1
7.8,50,0,0,1
7.8,35,0,0,1
7.8,33,0,0,1
7.8,25,0,0,1
7.8,47,0,0,1
7.8,83,0,0,1
7.8,22,0,0,1
7.8,33,0,0,1
7.8,33,0,0,1
7.8,24,0,0,1
7.8,29,0,0,1
7.8,15,0,0,1
7.8,28,0,0,1
7.8,59,0,0,1
7.8,18,0,0,1
7.8,27,0,0,1
7.8,33,0,0,1
7.8,153,0,0,1
7.8,31,0,0,1
7.8,20,0,0,1
7.8,10,0,0,1
7.8,24,0,0,1
7.8,41,0,0,1
7.8,35,0,0,1
7.8,35,0,0,1
7.8,35,0,0,1
7.8,677,0,0,0
7.9,54,1,-76.5069,1
7.9,5,1,-1.1533,1
7.9,33,0,0,1
7.9,33,0,0,1
7.9,55,0,0,1
7.9,15,0,0,1
7.9,25,0,0,1
7.9,28,0,0,1
7.9,43,0,0,1
7.9,47,0,0,1
7.9,48,0,0,1
7.9,49,0,0,1
7.9,33,0,0,1
7.9,89,0,0,1
7.9,10,0,0,1
7.9,33,0,0,1
7.9,24,0,0,1
7.9,33,0,0,1
7.9,10,0,0,1
7.9,24,0,0,1
7.9,108,0,0,1
7.9,103,0,0,1
7.9,136,0,0,1
7.9,35,0,0,1
7.9,35,0,0,1
8,46,1,-22.3568,1
8,28,1,-15.9574,1
8,33,1,-7.72175,1
8,33,1,-1.59329,1
8,70,0,0,1
8,30,0,0,1
8,70,0,0,1
8,33,0,0,1
8,100,0,0,1
8,160,0,0,1
8,60,0,0,1
8,33,0,0,1
8,33,0,0,1
8,33,0,0,1
8,31,0,0,1
8,33,0,0,1
8,55,0,0,1
8,39,0,0,1
8,150,0,0,1
8.1,33,1,-43.6883,1
8.1,15,0,0,1
8.1,25,0,0,1
8.1,30,0,0,1
8.1,20,0,0,1
8.1,45,0,0,1
8.1,38,0,0,1
8.1,13,0,0,1
8.1,33,0,0,1
8.1,10,0,0,1
8.1,10,0,0,1
8.1,10,0,0,1
8.1,10,0,0,1
8.1,18,0,0,1
8.1,33,0,0,1
8.1,10,0,0,1
8.2,35,1,-23.6638,1
8.2,33,0,0,1
8.2,25,0,0,1
8.2,35,0,0,1
8.2,60,0,0,1
8.2,7,0,0,1
8.2,30,0,0,1
8.2,33,0,0,1
8.2,25,0,0,1
8.2,20,0,0,1
8.2,25,0,0,1
8.3,33,1,-3.08092,1
8.3,33,0,0,1
8.3,75,0,0,1
8.3,33,0,0,1
8.3,100,0,0,1
8.3,30,0,0,1
8.3,25,0,0,1
8.3,33,0,0,1
8.3,19,0,0,1
8.3,40,0,0,1
8.3,14,0,0,1
8.3,27,0,0,1
8.3,10,0,0,1
8.3,22,0,0,1
8.3,605,0,0,0
8.4,30,1,-16.2828,1
8.4,35,0,0,1
8.4,33,0,0,1
8.4,34,0,0,1
8.4,40,0,0,1
8.4,25,0,0,1
8.5,30,1,-5.23181,1
8.5,60,0,0,1
8.5,30,0,0,1
8.5,70,0,0,1
8.5,25,0,0,1
8.5,13,0,0,1
8.6,33,0,0,1
8.6,20,0,0,1
8.7,35,1,-46.2504,1
8.7,30,1,-0.75595,1
8.7,33,0,0,1
8.7,36,0,0,1
8.8,25,0,0,1
8.8,23,0,0,1
9,22,0,0,1
9.1,30,0,0,1
9.1,30,0,0,1
9.5,33,1,-3.15413,1
